# Reference      Predicted      Error          
0.00000         -0.00001        0.00001        
-0.00000        0.00001         0.00001        
0.00000         -0.00001        0.00001        
0.00000         0.00000         0.00000        
-0.00000        -0.00000        0.00000        
0.00000         0.00000         0.00000        
-0.00000        -0.00000        0.00000        
-0.00000        -0.00000        0.00000        
0.00000         0.00000         0.00000        
-0.00000        -0.00000        0.00000        
0.00000         0.00000         0.00000        
-0.00126        -0.00249        0.00123        
0.00126         0.00249         0.00123        
0.00000         0.00000         0.00000        
0.00000         -0.00000        0.00000        
0.01165         -0.00495        0.01659        
-0.01165        0.00495         0.01660        
-0.00108        0.00577         0.00685        
0.00108         -0.00577        0.00685        
-0.00382        -0.00057        0.00325        
0.00382         0.00057         0.00325        
0.00000         -0.00000        0.00000        
0.00000         0.00000         0.00000        
0.00000         -0.00000        0.00000        
0.00000         0.00001         0.00001        
0.00984         0.00041         0.00943        
-0.00984        -0.00041        0.00943        
-0.00268        0.00362         0.00630        
0.00268         -0.00362        0.00630        
-0.00000        0.00000         0.00000        
0.00000         -0.00001        0.00001        
-0.00000        0.00000         0.00000        
0.00000         0.00000         0.00000        
0.00000         0.00000         0.00000        
-0.00000        -0.00000        0.00000        
0.00000         -0.00000        0.00000        
0.00000         -0.00000        0.00000        
0.00000         -0.00001        0.00001        
0.00000         -0.00001        0.00001        
-0.01612        -0.02997        0.01384        
-0.01612        -0.02997        0.01384        
0.01612         0.02997         0.01385        
0.01612         0.02997         0.01384        
0.03028         0.00498         0.02530        
-0.03028        -0.00499        0.02529        
-0.03028        -0.00498        0.02530        
0.03028         0.00498         0.02529        
-0.00000        0.00000         0.00000        
-0.00000        0.00000         0.00000        
0.00000         0.00001         0.00001        
0.00000         0.00001         0.00001        
-0.00000        -0.00000        0.00000        
-0.00000        0.00000         0.00000        
-0.00000        -0.00000        0.00000        
-0.00000        -0.00001        0.00001        
-0.00783        0.03155         0.03937        
0.00783         -0.03155        0.03937        
-0.00000        -0.00000        0.00000        
-0.00000        -0.00000        0.00000        
-0.00000        0.00001         0.00001        
-0.00000        0.00000         0.00000        
-0.00000        -0.00000        0.00000        
-0.00000        -0.00000        0.00000        
-0.00000        0.00000         0.00000        
-0.00000        -0.00000        0.00000        
-0.00000        0.00000         0.00000        
-0.00000        0.00000         0.00000        
-0.00000        0.00000         0.00000        
-0.00000        -0.00000        0.00000        
0.00418         -0.01499        0.01917        
0.00418         -0.01499        0.01916        
-0.00418        0.01499         0.01917        
-0.00418        0.01499         0.01916        
-0.00418        0.01499         0.01917        
0.00418         -0.01499        0.01917        
-0.00418        0.01499         0.01916        
0.00418         -0.01499        0.01916        
-0.00000        -0.00000        0.00000        
-0.00000        -0.00000        0.00000        
-0.00000        -0.00000        0.00000        
0.00000         -0.00000        0.00000        
0.00000         0.00000         0.00000        
0.00000         0.00000         0.00000        
0.00000         -0.00000        0.00000        
0.00000         0.00000         0.00000        
0.00000         -0.00000        0.00000        
0.00000         -0.00000        0.00000        
0.00000         -0.00000        0.00000        
0.00000         -0.00001        0.00001        
-0.00707        -0.02684        0.01977        
-0.00707        -0.02684        0.01977        
0.00707         0.02684         0.01977        
0.00707         0.02684         0.01977        
0.00049         0.01345         0.01296        
-0.00049        -0.01344        0.01295        
0.00049         0.01345         0.01296        
-0.00049        -0.01345        0.01296        
0.00000         0.00001         0.00001        
0.00000         0.00001         0.00001        
0.00000         0.00001         0.00001        
0.00000         0.00001         0.00001        
0.00000         0.00000         0.00000        
0.00000         0.00000         0.00000        
0.00000         -0.00000        0.00000        
0.00000         -0.00001        0.00001        
0.01821         -0.00288        0.02109        
-0.01821        0.00287         0.02108        
-0.01821        0.00287         0.02108        
0.01821         -0.00288        0.02109        
0.00000         0.00001         0.00001        
0.00000         0.00000         0.00000        
0.00000         0.00000         0.00000        
0.00000         0.00000         0.00000        
0.00000         0.00000         0.00000        
0.00000         0.00000         0.00000        
0.00000         -0.00000        0.00000        
0.00000         -0.00000        0.00000        
