# Reference      Predicted      Error          
0.00000         -0.00001        0.00001        
-0.00000        -0.00001        0.00000        
-0.00001        0.00000         0.00001        
-0.00002        -0.00000        0.00002        
0.00001         0.00001         0.00000        
0.00002         0.00000         0.00002        
0.00001         0.00001         0.00000        
0.00002         0.00000         0.00002        
-0.21204        -0.18546        0.02658        
0.21204         0.18546         0.02658        
0.21204         0.18546         0.02658        
-0.21205        -0.18547        0.02658        
0.21204         0.18546         0.02658        
-0.21205        -0.18547        0.02658        
0.21205         0.18546         0.02658        
-0.21204        -0.18546        0.02658        
0.00000         0.00000         0.00000        
0.00001         0.00001         0.00000        
0.00000         0.00000         0.00000        
0.00001         0.00001         0.00000        
0.00000         -0.00001        0.00001        
0.00000         -0.00001        0.00001        
-0.00003        -0.00001        0.00002        
-0.00003        -0.00001        0.00002        
0.00001         0.00001         0.00000        
0.00001         0.00000         0.00001        
0.00001         0.00001         0.00000        
0.00001         0.00000         0.00001        
-0.21561        -0.19291        0.02270        
0.21562         0.19291         0.02271        
0.21561         0.19291         0.02270        
-0.21562        -0.19291        0.02271        
0.21561         0.19291         0.02270        
-0.21562        -0.19291        0.02271        
0.21562         0.19291         0.02271        
-0.21561        -0.19291        0.02270        
0.00000         0.00000         0.00000        
0.00001         0.00001         0.00000        
0.00000         0.00000         0.00000        
0.00001         0.00001         0.00000        
0.00000         -0.00000        0.00001        
0.00001         -0.00000        0.00001        
-0.00003        -0.00001        0.00002        
-0.00003        -0.00001        0.00002        
0.00001         0.00001         0.00000        
0.00001         -0.00000        0.00001        
0.00001         0.00001         0.00000        
0.00001         -0.00000        0.00001        
-0.19000        -0.17534        0.01466        
0.19001         0.17534         0.01467        
0.19000         0.17534         0.01466        
-0.19001        -0.17535        0.01466        
0.19000         0.17534         0.01466        
-0.19001        -0.17534        0.01467        
0.19001         0.17534         0.01467        
-0.19000        -0.17534        0.01465        
-0.00000        -0.00000        0.00000        
0.00000         0.00000         0.00000        
-0.00000        -0.00000        0.00000        
0.00000         0.00000         0.00000        
-0.00001        -0.00001        0.00000        
0.00000         -0.00000        0.00000        
-0.00001        -0.00000        0.00001        
-0.00000        0.00000         0.00001        
0.00001         0.00001         0.00000        
0.00001         0.00000         0.00001        
0.00001         0.00001         0.00000        
0.00001         0.00000         0.00001        
-0.17879        -0.17526        0.00353        
0.17880         0.17527         0.00353        
0.17879         0.17526         0.00353        
-0.17880        -0.17527        0.00353        
0.17879         0.17526         0.00353        
-0.17880        -0.17527        0.00353        
0.17880         0.17527         0.00353        
-0.17880        -0.17526        0.00353        
-0.00000        -0.00000        0.00000        
0.00000         0.00000         0.00000        
-0.00000        -0.00000        0.00000        
0.00000         0.00000         0.00000        
-0.00000        -0.00000        0.00000        
-0.00000        -0.00000        0.00000        
-0.00001        -0.00000        0.00000        
-0.00000        -0.00000        0.00000        
0.00000         0.00000         0.00000        
0.00000         0.00000         0.00000        
0.00000         0.00000         0.00000        
0.00000         0.00000         0.00000        
-0.19559        -0.17642        0.01917        
0.19560         0.17643         0.01917        
0.19559         0.17642         0.01917        
-0.19560        -0.17643        0.01917        
0.19559         0.17642         0.01917        
-0.19560        -0.17643        0.01917        
0.19560         0.17643         0.01917        
-0.19559        -0.17642        0.01917        
-0.00000        -0.00000        0.00000        
0.00000         0.00000         0.00000        
-0.00000        -0.00000        0.00000        
0.00000         0.00000         0.00000        
-0.00000        -0.00000        0.00000        
0.00000         0.00000         0.00000        
-0.00000        -0.00000        0.00000        
0.00000         0.00000         0.00000        
0.00000         0.00000         0.00000        
0.00000         0.00000         0.00000        
0.00000         0.00000         0.00000        
0.00000         0.00000         0.00000        
-0.17198        -0.17091        0.00108        
0.17198         0.17090         0.00108        
0.17198         0.17090         0.00108        
-0.17198        -0.17091        0.00107        
0.17198         0.17091         0.00108        
-0.17198        -0.17090        0.00108        
0.17198         0.17091         0.00107        
-0.17198        -0.17090        0.00108        
0.00000         0.00000         0.00000        
